DAM_X,DAM_Y,DAM_Z,filename,frame_id,pnt_id,x,y,Xc,Yc,FWHMx,FWHMy
-52,-12,-42,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-052.Yn-012.Zn-042191_0001.fits,8,8.0,3533.0,297.0,3537.3411181202205,300.01529580847347,4.878532397102771,3.8873752324723196
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,0.0,657.0,3808.0,659.6822914933681,3795.950286951214,16.44701216765915,13.774952180941147
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,1.0,2326.0,3785.0,2323.5241209967135,3780.7756613943984,12.994160956125308,9.941830321670771
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,2.0,3530.0,3794.0,3533.8401184899053,3788.637548373827,9.281860061583135,7.944673716040927
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,3.0,699.0,2055.0,696.9982582398862,2052.616605006197,12.237734663876761,11.382075897009534
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,4.0,2344.0,2046.0,2345.041235414619,2047.5476934325734,6.201369333018154,5.430850671924576
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,5.0,3544.0,2046.0,3544.202577251771,2043.1985314103122,5.625171531014567,6.013811324267095
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,6.0,663.0,316.0,664.1617034268459,312.91312120249194,9.065286142653346,6.70857559287942
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,7.0,2326.0,321.0,2326.700677009806,316.9958916971049,6.327885297858335,3.84164663842903
-51,-11,-41,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-051.Yn-011.Zn-041191_0001.fits,9,8.0,3533.0,297.0,3537.182993919399,300.158692268232,4.311341322691815,3.48693147181298
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,0.0,657.0,3808.0,659.8269929230353,3795.7669534051956,15.535585486279025,12.955998696670523
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,1.0,2326.0,3785.0,2323.4415004830394,3780.572880871857,11.90564106141809,8.964340913411492
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,2.0,3530.0,3794.0,3533.71804271176,3788.5234414138454,8.648186575853153,7.402851208868517
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,3.0,699.0,2055.0,697.1320402814642,2052.646291739872,11.54997950821329,10.79504625962316
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,4.0,2344.0,2046.0,2345.0523368348213,2047.5611900487665,5.693256847857745,4.999015634013052
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,5.0,3544.0,2046.0,3544.0826015139455,2043.2318356753476,5.003987878423773,5.528244598000395
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,6.0,663.0,316.0,664.3100623974469,313.1134233882113,8.44205484552831,6.118446639351175
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,7.0,2326.0,321.0,2326.698614543443,317.15557726849136,5.693724645987418,3.4871142189136943
-50,-10,-40,data/raw/cool4B.01.15/cool4B.01.15.YJ2.ARC.Xn-050.Yn-010.Zn-040191_0001.fits,10,8.0,3533.0,297.0,3537.0902970039047,300.3009112221172,3.938336761519658,3.2580759824798062
